PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS
1630604,E.J. Liddell,1610612751,BKN,25.0,10,1,9,0.1,48.666666666666664,8,17,0.471,4,11,0.364,2,3,0.667,3,8,11,0,0,1,0,4,22,3
1642856,Egor Dëmin,1610612751,BKN,19.0,46,14,32,0.304,1150.7583333333334,165,406,0.406,116,293,0.396,50,58,0.862,21,123,144,152,82,37,14,82,496,-105
1641989,Elijah Harkless,1610612762,UTA,26.0,7,2,5,0.286,65.79666666666667,4,11,0.364,2,7,0.286,7,9,0.778,2,4,6,5,3,4,0,10,17,20
1641801,Emanuel Miller,1610612739,CLE,25.0,5,0,5,0.0,33.05,6,13,0.462,2,6,0.333,1,2,0.5,1,2,3,4,0,2,0,2,15,-19
1642402,Enrique Freeman,1610612750,MIN,25.0,2,1,1,0.5,7.983333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,0,0,8
201569,Eric Gordon,1610612755,PHI,37.0,6,3,3,0.5,73.75,12,21,0.571,8,14,0.571,1,2,0.5,1,1,2,3,3,4,1,3,33,-31
1630679,Ethan Thompson,1610612754,IND,26.0,22,5,17,0.227,352.00166666666667,39,102,0.382,21,66,0.318,11,16,0.688,11,29,40,32,12,13,6,43,110,-16
1630596,Evan Mobley,1610612739,CLE,24.0,42,25,17,0.595,1401.65,291,568,0.512,48,158,0.304,122,192,0.635,97,271,368,170,88,38,82,106,752,145
1630532,Franz Wagner,1610612753,ORL,24.0,28,16,12,0.571,891.0683333333334,205,428,0.479,42,115,0.365,144,174,0.828,41,120,161,101,48,30,9,63,596,36
1641713,GG Jackson,1610612763,MEM,21.0,33,11,22,0.333,616.2083333333334,110,228,0.482,33,101,0.327,43,58,0.741,19,100,119,40,33,22,21,53,296,-2
1629216,Gabe Vincent,1610612737,ATL,29.0,30,17,13,0.567,577.9633333333334,46,136,0.338,38,107,0.355,10,11,0.909,8,20,28,41,12,17,1,54,140,14
202066,Garrett Temple,1610612761,TOR,39.0,13,5,8,0.385,35.736666666666665,1,7,0.143,1,5,0.2,1,2,0.5,0,4,4,4,3,3,1,3,4,-23
1629726,Garrison Mathews,1610612754,IND,29.0,15,4,11,0.267,196.1,21,52,0.404,17,46,0.37,19,23,0.826,2,15,17,10,3,6,3,19,78,-2
203914,Gary Harris,1610612749,MIL,31.0,38,14,24,0.368,552.945,33,74,0.446,20,47,0.426,8,9,0.889,13,41,54,41,16,21,6,43,94,-77
1627780,Gary Payton II,1610612744,GSW,33.0,50,26,24,0.52,653.5916666666667,117,220,0.532,21,68,0.309,8,14,0.571,58,98,156,78,43,31,17,81,263,-99
1629018,Gary Trent Jr.,1610612749,MIL,27.0,47,20,27,0.426,1107.5033333333333,133,346,0.384,92,253,0.364,32,41,0.78,6,46,52,69,26,27,3,63,390,-281
203507,Giannis Antetokounmpo,1610612749,MIL,31.0,30,15,15,0.5,876.2116666666667,314,487,0.645,15,38,0.395,196,298,0.658,84,217,301,168,100,27,22,78,839,116
1629048,Goga Bitadze,1610612753,ORL,26.0,42,22,20,0.524,671.9033333333333,103,150,0.687,2,10,0.2,38,52,0.731,88,124,212,49,22,30,49,88,246,7
1641711,Gradey Dick,1610612761,TOR,22.0,55,32,23,0.582,884.5533333333333,125,295,0.424,48,153,0.314,62,71,0.873,35,85,120,37,31,36,5,79,360,68
1629684,Grant Williams,1610612766,CHA,27.0,14,10,4,0.714,266.05833333333334,27,75,0.36,14,52,0.269,22,27,0.815,17,39,56,22,10,6,4,20,90,64
1628960,Grayson Allen,1610612756,PHX,30.0,35,19,16,0.543,1059.4033333333334,197,471,0.418,117,317,0.369,85,101,0.842,25,81,106,140,59,50,10,79,596,52
1627824,Guerschon Yabusele,1610612741,CHI,30.0,45,26,19,0.578,472.75333333333333,58,146,0.397,30,92,0.326,9,14,0.643,29,75,104,24,18,10,7,47,155,-40
1630611,Gui Santos,1610612744,GSW,23.0,44,22,22,0.5,644.9966666666667,95,183,0.519,37,100,0.37,25,40,0.625,37,92,129,65,42,30,14,70,252,42
203084,Harrison Barnes,1610612759,SAS,33.0,54,38,16,0.704,1500.7116666666666,195,439,0.444,102,272,0.375,80,95,0.842,46,115,161,113,50,36,11,67,572,194
1631127,Harrison Ingram,1610612759,SAS,23.0,4,3,1,0.75,12.933333333333334,3,4,0.75,1,1,1.0,0,0,0.0,3,0,3,0,0,0,0,2,7,5
1630529,Herbert Jones,1610612740,NOP,27.0,33,12,21,0.364,949.1183333333333,109,278,0.392,44,144,0.306,31,40,0.775,30,88,118,87,44,53,16,105,293,-55
1642864,Hugo González,1610612738,BOS,20.0,49,32,17,0.653,744.545,75,163,0.46,25,76,0.329,10,21,0.476,42,121,163,28,29,29,12,87,185,243
1630621,Hunter Dickinson,1610612740,NOP,25.0,1,0,1,0.0,4.715,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,2,0,1,2,2,-12
1642282,Hunter Sallis,1610612755,PHI,22.0,7,3,4,0.429,25.673333333333332,3,5,0.6,0,0,0.0,1,2,0.5,0,1,1,4,5,0,1,2,7,-13
1641816,Hunter Tyson,1610612743,DEN,25.0,21,15,6,0.714,161.9,14,52,0.269,7,33,0.212,11,13,0.846,4,32,36,17,5,2,1,13,46,-24
1630193,Immanuel Quickley,1610612761,TOR,26.0,52,31,21,0.596,1684.815,309,694,0.445,139,366,0.38,128,159,0.805,29,198,227,315,83,64,5,109,885,79
1642403,Isaac Jones,1610612765,DET,25.0,4,2,2,0.5,18.233333333333334,2,4,0.5,0,2,0.0,1,2,0.5,2,0,2,1,0,0,0,4,5,-16
1630171,Isaac Okoro,1610612741,CHI,25.0,46,23,23,0.5,1196.3833333333334,150,322,0.466,48,148,0.324,60,76,0.789,50,72,122,71,30,31,23,115,408,-160
1642268,Isaiah Collier,1610612762,UTA,21.0,48,15,33,0.313,1225.215,186,365,0.51,22,75,0.293,105,152,0.691,19,106,125,356,120,48,14,115,499,-326
1642384,Isaiah Crawford,1610612745,HOU,24.0,5,2,3,0.4,27.983333333333334,3,6,0.5,1,4,0.25,0,0,0.0,0,2,2,2,0,2,2,0,7,14
1628392,Isaiah Hartenstein,1610612760,OKC,27.0,30,23,7,0.767,771.6733333333333,134,211,0.635,0,5,0.0,50,77,0.649,98,192,290,107,63,31,20,81,318,222
1630543,Isaiah Jackson,1610612746,LAC,24.0,39,9,30,0.231,643.54,98,167,0.587,0,1,0.0,52,77,0.675,86,126,212,31,43,26,29,108,248,-85
1630198,Isaiah Joe,1610612760,OKC,26.0,47,34,13,0.723,993.235,153,347,0.441,114,275,0.415,75,85,0.882,22,96,118,66,29,29,9,82,495,184
1630587,Isaiah Livers,1610612756,PHX,27.0,29,18,11,0.621,293.6166666666667,22,52,0.423,12,35,0.343,7,10,0.7,17,39,56,20,12,12,8,27,63,29
1641815,Isaiah Stevens,1610612758,SAC,25.0,3,0,3,0.0,42.78333333333333,3,7,0.429,0,1,0.0,4,4,1.0,2,1,3,10,2,5,0,2,10,-9
1630191,Isaiah Stewart,1610612765,DET,24.0,48,36,12,0.75,1115.9016666666666,183,339,0.54,34,106,0.321,79,104,0.76,78,169,247,55,56,13,82,143,479,49
1627826,Ivica Zubac,1610612754,IND,28.0,43,17,26,0.395,1328.4533333333334,263,429,0.613,0,0,0.0,93,132,0.705,148,325,473,96,82,16,36,104,619,-2
1631120,JD Davison,1610612745,HOU,23.0,24,19,5,0.792,178.11666666666667,20,51,0.392,8,27,0.296,5,9,0.556,2,19,21,26,7,5,4,16,53,-5
1629630,Ja Morant,1610612763,MEM,26.0,20,7,13,0.35,568.5,132,322,0.41,20,85,0.235,105,117,0.897,8,57,65,161,71,20,6,40,389,-50
1642266,Ja'Kobe Walter,1610612761,TOR,21.0,45,27,18,0.6,826.8533333333334,97,226,0.429,50,143,0.35,36,45,0.8,31,67,98,45,25,41,8,92,280,-101
1631095,Jabari Smith Jr.,1610612745,HOU,22.0,52,32,20,0.615,1823.4983333333332,283,648,0.437,115,321,0.358,110,142,0.775,82,285,367,96,68,41,50,131,791,175
1631133,Jabari Walker,1610612755,PHI,23.0,45,26,19,0.578,543.425,58,144,0.403,17,63,0.27,32,44,0.727,51,87,138,21,17,16,11,73,165,25
1631210,Jacob Toppin,1610612737,ATL,25.0,5,3,2,0.6,16.866666666666667,4,6,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,8,13
1630702,Jaden Hardy,1610612764,WAS,23.0,35,11,24,0.314,442.59,81,201,0.403,49,129,0.38,33,42,0.786,11,38,49,30,28,9,2,39,244,33
1631093,Jaden Ivey,1610612741,CHI,24.0,37,23,14,0.622,670.255,114,256,0.445,50,134,0.373,38,47,0.809,24,67,91,68,41,23,14,53,316,26
1630183,Jaden McDaniels,1610612750,MIN,25.0,54,32,22,0.593,1733.6266666666668,306,590,0.519,83,183,0.454,114,135,0.844,63,168,231,155,93,52,54,180,809,214
1630256,Jae'Sean Tate,1610612745,HOU,30.0,32,23,9,0.719,266.5183333333333,37,73,0.507,7,22,0.318,4,7,0.571,22,25,47,16,10,8,3,36,85,-65
1642942,Jahmai Mashack,1610612763,MEM,23.0,12,6,6,0.5,142.005,20,46,0.435,7,23,0.304,0,0,0.0,4,12,16,12,9,17,1,14,47,-32
1642443,Jahmir Young,1610612748,MIA,25.0,8,6,2,0.75,43.77333333333333,7,19,0.368,2,7,0.286,1,1,1.0,2,2,4,6,2,1,0,4,17,-15
1643141,Jahmyl Telfort,1610612746,LAC,24.0,8,2,6,0.25,32.03333333333333,0,4,0.0,0,4,0.0,1,4,0.25,0,3,3,1,1,1,0,5,1,-7
1631170,Jaime Jaquez Jr.,1610612748,MIA,24.0,51,27,24,0.529,1472.9983333333332,314,622,0.505,27,102,0.265,122,163,0.748,68,209,277,241,115,43,15,102,777,121
1631222,Jake LaRavia,1610612747,LAL,24.0,54,33,21,0.611,1449.7783333333334,181,389,0.465,61,187,0.326,88,115,0.765,75,143,218,104,64,72,26,122,511,-108
1627751,Jakob Poeltl,1610612761,TOR,30.0,22,13,9,0.591,551.23,92,134,0.687,0,0,0.0,29,49,0.592,59,109,168,45,34,16,11,68,213,-12
1628973,Jalen Brunson,1610612752,NYK,29.0,50,34,16,0.68,1727.995,481,1024,0.47,146,390,0.374,243,287,0.847,26,140,166,305,110,36,5,116,1351,271
1631105,Jalen Duren,1610612765,DET,22.0,44,32,12,0.727,1217.89,303,480,0.631,0,0,0.0,171,232,0.737,162,296,458,77,83,40,34,125,777,280
1630224,Jalen Green,1610612756,PHX,24.0,7,5,2,0.714,106.56666666666666,27,66,0.409,13,37,0.351,11,13,0.846,2,13,15,16,10,3,0,4,78,60
1630552,Jalen Johnson,1610612737,ATL,24.0,50,25,25,0.5,1784.9566666666667,432,861,0.502,83,235,0.353,217,279,0.778,78,454,532,409,172,66,25,107,1164,13
1629618,Jalen Pickett,1610612743,DEN,26.0,39,25,14,0.641,688.4133333333333,81,195,0.415,40,107,0.374,10,11,0.909,18,84,102,99,28,13,4,38,212,-15
1630188,Jalen Smith,1610612741,CHI,25.0,43,23,20,0.535,868.0566666666666,160,328,0.488,66,174,0.379,51,71,0.718,81,217,298,54,40,19,33,85,437,96
1630591,Jalen Suggs,1610612753,ORL,24.0,33,19,14,0.576,880.1266666666667,164,370,0.443,64,197,0.325,72,85,0.847,24,108,132,182,83,66,25,91,464,139
1631114,Jalen Williams,1610612760,OKC,24.0,26,19,7,0.731,755.47,175,365,0.479,20,64,0.313,85,102,0.833,17,105,122,141,50,33,9,54,455,141
1630592,Jalen Wilson,1610612751,BKN,25.0,35,7,28,0.2,512.9583333333334,59,162,0.364,35,99,0.354,35,46,0.761,7,48,55,22,19,14,2,44,188,-125
1631288,Jamal Cain,1610612753,ORL,26.0,19,10,9,0.526,132.43,15,38,0.395,6,19,0.316,15,18,0.833,7,7,14,6,7,4,1,22,51,-6
1627750,Jamal Murray,1610612743,DEN,28.0,50,31,19,0.62,1780.24,454,937,0.485,158,372,0.425,220,248,0.887,21,198,219,380,115,48,19,78,1286,229
1642347,Jamal Shead,1610612761,TOR,23.0,55,32,23,0.582,1224.7333333333333,127,350,0.363,61,190,0.321,60,79,0.759,18,86,104,297,78,54,9,110,375,94
1631123,Jamaree Bouyea,1610612756,PHX,26.0,28,15,13,0.536,437.565,79,157,0.503,18,52,0.346,16,22,0.727,13,41,54,51,18,19,11,23,192,2
201935,James Harden,1610612739,CLE,36.0,47,24,23,0.511,1655.9533333333334,338,804,0.42,143,408,0.35,357,396,0.902,30,198,228,384,173,58,20,90,1176,33
1630164,James Wiseman,1610612754,IND,24.0,4,0,4,0.0,58.461666666666666,6,10,0.6,0,0,0.0,1,2,0.5,5,3,8,3,5,0,1,10,13,-9
1642364,Jamir Watkins,1610612764,WAS,24.0,27,8,19,0.296,491.5933333333333,48,120,0.4,15,64,0.234,23,33,0.697,26,70,96,22,16,21,14,68,134,-126
1642419,Jamison Battle,1610612761,TOR,24.0,39,24,15,0.615,330.025,46,91,0.505,22,53,0.415,6,9,0.667,13,42,55,15,14,5,2,29,120,88
1641716,Jarace Walker,1610612754,IND,22.0,54,14,40,0.259,1296.8733333333332,195,483,0.404,86,236,0.364,92,118,0.78,28,213,241,107,89,42,19,91,568,-301
1642272,Jared McCain,1610612760,OKC,21.0,41,24,17,0.585,694.005,102,260,0.392,51,133,0.383,27,31,0.871,10,77,87,66,36,24,2,48,282,89
1628991,Jaren Jackson Jr.,1610612762,UTA,26.0,48,19,29,0.396,1454.6483333333333,342,719,0.476,84,235,0.357,163,203,0.803,42,230,272,94,107,53,69,179,931,-63
1629020,Jarred Vanderbilt,1610612747,LAL,26.0,45,27,18,0.6,866.8016666666666,87,184,0.473,24,79,0.304,30,47,0.638,65,160,225,60,46,44,16,83,228,27
1628386,Jarrett Allen,1610612739,CLE,27.0,43,28,15,0.651,1175.0583333333334,248,398,0.623,1,9,0.111,131,175,0.749,101,255,356,85,59,42,37,78,628,168
1642859,Jase Richardson,1610612753,ORL,20.0,39,17,22,0.436,470.615,73,155,0.471,25,67,0.373,27,37,0.73,19,33,52,46,22,11,2,44,198,7
1642914,Javon Small,1610612763,MEM,23.0,20,8,12,0.4,296.64166666666665,41,105,0.39,18,50,0.36,20,25,0.8,14,30,44,64,22,7,3,25,120,-58
1631451,Javonte Cooke,1610612757,POR,26.0,16,6,10,0.375,82.965,9,35,0.257,3,19,0.158,2,2,1.0,3,12,15,7,9,6,0,6,23,-42
1629750,Javonte Green,1610612765,DET,32.0,53,40,13,0.755,978.525,123,276,0.446,56,156,0.359,69,86,0.802,42,103,145,39,35,70,16,74,371,116
1629637,Jaxson Hayes,1610612747,LAL,25.0,45,28,17,0.622,795.7383333333333,129,167,0.772,2,2,1.0,50,78,0.641,65,110,175,43,24,19,28,91,310,-21
1630643,Jay Huff,1610612754,IND,28.0,55,15,40,0.273,1101.2583333333334,176,375,0.469,75,238,0.315,49,58,0.845,52,158,210,71,43,31,106,135,476,-207
1627759,Jaylen Brown,1610612738,BOS,29.0,49,31,18,0.633,1675.4416666666666,534,1105,0.483,102,293,0.348,265,342,0.775,57,279,336,229,176,49,20,136,1435,139
1641740,Jaylen Clark,1610612750,MIN,24.0,53,33,20,0.623,710.9383333333334,73,171,0.427,21,72,0.292,37,59,0.627,47,53,100,31,18,39,8,74,204,86
1642377,Jaylen Wells,1610612763,MEM,22.0,52,20,32,0.385,1394.265,217,523,0.415,91,269,0.338,104,136,0.765,49,129,178,86,58,41,6,113,629,-107
1631119,Jaylin Williams,1610612760,OKC,23.0,41,32,9,0.78,792.3083333333333,82,217,0.378,50,156,0.321,45,59,0.763,23,178,201,104,42,25,28,83,259,209
1642281,Jaylon Tyson,1610612739,CLE,23.0,50,31,19,0.62,1389.8133333333333,263,512,0.514,104,219,0.475,63,84,0.75,101,169,270,115,78,43,20,129,693,104
201145,Jeff Green,1610612745,HOU,39.0,18,13,5,0.722,81.73333333333333,15,32,0.469,10,23,0.435,1,1,1.0,1,9,10,3,1,1,1,5,41,-36
203924,Jerami Grant,1610612757,POR,31.0,40,18,22,0.45,1164.1116666666667,231,527,0.438,92,246,0.374,196,237,0.827,37,104,141,95,84,26,26,102,750,-4
1642847,Jeremiah Fears,1610612740,NOP,19.0,56,15,41,0.268,1434.4466666666667,282,658,0.429,59,182,0.324,118,145,0.814,41,165,206,171,123,71,18,103,741,-262
1630526,Jeremiah Robinson-Earl,1610612742,DAL,25.0,22,8,14,0.364,360.615,37,100,0.37,10,41,0.244,17,18,0.944,36,67,103,15,12,9,1,26,101,-86
1631110,Jeremy Sochan,1610612759,SAS,22.0,28,19,9,0.679,357.74833333333333,47,99,0.475,9,35,0.257,11,16,0.688,26,47,73,28,18,10,5,50,114,-92
1630579,Jericho Sims,1610612749,MIL,27.0,39,16,23,0.41,612.8433333333334,64,78,0.821,0,0,0.0,15,23,0.652,54,112,166,32,37,8,9,70,143,-133
1641724,Jett Howard,1610612753,ORL,22.0,33,17,16,0.515,342.46666666666664,53,136,0.39,29,86,0.337,21,23,0.913,11,31,42,27,7,6,4,31,156,-6
1628975,Jevon Carter,1610612753,ORL,30.0,24,9,15,0.375,258.39666666666665,41,106,0.387,32,80,0.4,10,10,1.0,5,22,27,19,11,13,2,19,124,-70
202710,Jimmy Butler III,1610612744,GSW,36.0,38,23,15,0.605,1181.6766666666667,240,462,0.519,32,85,0.376,248,287,0.864,88,123,211,185,60,55,8,46,760,185
1642866,Joan Beringer,1610612750,MIN,19.0,27,14,13,0.519,180.50166666666667,37,56,0.661,0,0,0.0,8,13,0.615,28,26,54,7,8,3,11,27,82,48
1629111,Jock Landale,1610612737,ATL,30.0,49,19,30,0.388,1146.35,220,417,0.528,57,143,0.399,64,97,0.66,151,161,312,81,49,26,26,110,561,-101
204060,Joe Ingles,1610612750,MIN,38.0,19,11,8,0.579,75.81333333333333,3,8,0.375,2,6,0.333,2,2,1.0,0,7,7,15,7,7,0,6,10,-13
203954,Joel Embiid,1610612755,PHI,31.0,31,19,12,0.613,971.57,278,563,0.494,39,122,0.32,230,268,0.858,65,167,232,121,92,20,34,67,825,128
1628381,John Collins,1610612746,LAC,28.0,51,23,28,0.451,1425.6,276,488,0.566,71,165,0.43,83,106,0.783,72,188,260,47,68,41,40,137,706,-2
1629723,John Konchar,1610612762,UTA,29.0,34,15,19,0.441,512.4483333333334,41,86,0.477,13,47,0.277,10,16,0.625,26,81,107,48,15,36,17,39,105,0
1641780,Johni Broome,1610612755,PHI,23.0,11,5,6,0.455,54.76166666666666,4,24,0.167,0,5,0.0,2,6,0.333,7,9,16,4,3,3,2,7,10,-18
1642277,Johnny Furphy,1610612754,IND,21.0,35,10,25,0.286,643.0533333333333,70,149,0.47,23,71,0.324,17,35,0.486,32,121,153,41,29,20,7,65,180,-58
1630548,Johnny Juzang,1610612750,MIN,24.0,21,13,8,0.619,87.69833333333334,16,38,0.421,6,24,0.25,5,8,0.625,5,12,17,6,5,2,1,3,43,-5
202685,Jonas Valančiūnas,1610612743,DEN,33.0,43,28,15,0.651,626.8883333333333,157,272,0.577,5,18,0.278,73,96,0.76,70,155,225,55,52,9,28,97,392,-53
1628371,Jonathan Isaac,1610612753,ORL,28.0,44,24,20,0.545,439.1,41,94,0.436,7,36,0.194,32,50,0.64,33,77,110,17,16,17,25,34,121,-16
1630228,Jonathan Kuminga,1610612737,ATL,23.0,20,9,11,0.45,476.1483333333333,88,194,0.454,17,53,0.321,49,66,0.742,29,88,117,50,46,8,6,33,242,-29
1642367,Jonathan Mogbo,1610612761,TOR,24.0,23,10,13,0.435,138.915,14,28,0.5,0,0,0.0,2,5,0.4,12,25,37,10,6,4,4,13,30,-21
203903,Jordan Clarkson,1610612752,NYK,33.0,51,31,20,0.608,963.2833333333333,173,401,0.431,62,186,0.333,57,72,0.792,41,48,89,67,53,21,8,92,465,13
1630692,Jordan Goodwin,1610612756,PHX,27.0,52,31,21,0.596,1154.2933333333333,173,427,0.405,80,228,0.351,29,41,0.707,99,147,246,119,53,78,11,97,455,104
1641722,Jordan Hawkins,1610612740,NOP,23.0,36,7,29,0.194,497.5233333333333,56,172,0.326,30,96,0.313,14,18,0.778,14,48,62,27,22,8,7,22,156,-88
1629162,Jordan McLaughlin,1610612759,SAS,29.0,25,20,5,0.8,154.62,20,47,0.426,10,24,0.417,4,5,0.8,4,14,18,19,9,13,0,9,54,-49
1641757,Jordan Miller,1610612746,LAC,26.0,33,21,12,0.636,651.735,103,201,0.512,25,70,0.357,70,89,0.787,31,75,106,54,39,23,5,32,301,-5
1629673,Jordan Poole,1610612740,NOP,26.0,28,9,19,0.321,709.9083333333333,125,338,0.37,71,211,0.336,85,97,0.876,6,45,51,86,53,19,9,67,406,-110
1641775,Jordan Walsh,1610612738,BOS,21.0,48,32,16,0.667,885.5816666666667,102,199,0.513,32,86,0.372,35,45,0.778,71,137,208,41,25,41,23,107,271,86
1630631,Jose Alvarado,1610612752,NYK,27.0,44,12,32,0.273,958.3516666666667,131,310,0.423,80,215,0.372,24,30,0.8,16,104,120,139,51,44,5,89,366,-42
1630581,Josh Giddey,1610612741,CHI,23.0,34,17,17,0.5,1089.79,217,470,0.462,59,161,0.366,138,178,0.775,41,251,292,299,120,31,11,56,631,-48
1630182,Josh Green,1610612766,CHA,25.0,31,19,12,0.613,500.13666666666666,48,104,0.462,33,75,0.44,14,16,0.875,28,32,60,31,19,18,3,35,143,114
1628404,Josh Hart,1610612752,NYK,30.0,43,29,14,0.674,1313.9516666666666,196,394,0.497,68,167,0.407,63,85,0.741,63,264,327,225,86,51,14,110,523,176
1631169,Josh Minott,1610612751,BKN,23.0,33,22,11,0.667,525.6566666666666,69,136,0.507,34,77,0.442,20,26,0.769,40,78,118,33,20,24,12,51,192,35
1629006,Josh Okogie,1610612745,HOU,27.0,52,32,20,0.615,1021.1416666666667,96,219,0.438,47,121,0.388,33,55,0.6,62,84,146,46,35,48,12,85,272,25
201950,Jrue Holiday,1610612757,POR,35.0,27,13,14,0.481,763.08,157,346,0.454,64,171,0.374,46,58,0.793,42,85,127,175,71,33,3,46,424,67
1630577,Julian Champagnie,1610612759,SAS,24.0,54,38,16,0.704,1507.5816666666667,192,455,0.422,129,350,0.369,88,104,0.846,49,269,318,77,51,42,22,84,601,309
1641763,Julian Phillips,1610612750,MIN,22.0,37,15,22,0.405,341.7916666666667,39,92,0.424,16,50,0.32,11,13,0.846,22,22,44,7,7,19,6,34,105,-6
1631124,Julian Strawther,1610612743,DEN,23.0,32,20,12,0.625,441.06666666666666,70,155,0.452,22,69,0.319,40,51,0.784,5,61,66,31,19,14,2,38,202,-15
203944,Julius Randle,1610612750,MIN,31.0,56,34,22,0.607,1882.0916666666667,438,891,0.492,87,268,0.325,288,350,0.823,94,297,391,302,144,62,14,159,1251,224
1630551,Justin Champagnie,1610612764,WAS,24.0,50,12,38,0.24,964.72,149,298,0.5,35,109,0.321,56,74,0.757,109,179,288,55,32,40,29,77,389,-223
1642348,Justin Edwards,1610612755,PHI,22.0,41,24,17,0.585,592.2233333333334,68,171,0.398,37,110,0.336,21,23,0.913,18,45,63,44,24,28,8,64,194,-127
203994,Jusuf Nurkić,1610612762,UTA,31.0,41,14,27,0.341,1083.0683333333334,180,358,0.503,25,71,0.352,62,113,0.549,106,319,425,196,101,52,22,134,447,-187
1642354,KJ Simpson,1610612766,CHA,23.0,14,5,9,0.357,223.12666666666667,31,89,0.348,12,39,0.308,10,16,0.625,5,24,29,35,24,15,0,14,84,-32
1642955,Kadary Richmond,1610612764,WAS,24.0,1,0,1,0.0,6.1,2,2,1.0,1,1,1.0,0,0,0.0,1,1,2,1,0,1,1,0,5,-6
1642880,Kam Jones,1610612754,IND,23.0,18,4,14,0.222,214.20333333333335,24,58,0.414,5,25,0.2,2,4,0.5,6,13,19,27,8,4,0,11,55,-39
1626157,Karl-Anthony Towns,1610612752,NYK,30.0,51,33,18,0.647,1597.1666666666667,333,714,0.466,80,228,0.351,264,309,0.854,155,452,607,148,129,44,31,180,1010,300
1631255,Karlo Matković,1610612740,NOP,24.0,43,14,29,0.326,556.215,88,146,0.603,23,53,0.434,10,17,0.588,35,101,136,32,20,15,30,64,209,-83
1642857,Kasparas Jakučionis,1610612748,MIA,19.0,29,15,14,0.517,493.76666666666665,51,128,0.398,37,82,0.451,24,27,0.889,24,46,70,70,27,19,2,57,163,-6
202695,Kawhi Leonard,1610612746,LAC,34.0,41,22,19,0.537,1343.9883333333332,397,808,0.491,110,287,0.383,239,262,0.912,44,220,264,151,88,86,21,52,1143,132
1630811,Keaton Wallace,1610612737,ATL,26.0,40,21,19,0.525,445.885,57,136,0.419,34,84,0.405,6,11,0.545,3,43,46,80,22,21,5,38,154,-60
1631099,Keegan Murray,1610612758,SAC,25.0,19,4,15,0.211,683.0466666666666,111,259,0.429,25,92,0.272,30,38,0.789,30,86,116,29,22,23,30,37,277,-128
1642276,Kel'el Ware,1610612748,MIA,21.0,52,26,26,0.5,1162.2083333333333,236,444,0.532,60,149,0.403,57,73,0.781,156,324,480,29,46,40,54,84,589,-50
1629640,Keldon Johnson,1610612759,SAS,26.0,54,38,16,0.704,1289.1083333333333,277,505,0.549,65,171,0.38,110,139,0.791,97,221,318,78,53,36,8,110,729,135
203482,Kelly Olynyk,1610612759,SAS,34.0,30,22,8,0.733,283.8466666666667,38,79,0.481,9,38,0.237,20,30,0.667,19,37,56,36,18,13,1,36,105,0
1626162,Kelly Oubre Jr.,1610612755,PHI,30.0,32,18,14,0.563,1045.185,160,341,0.469,58,158,0.367,67,90,0.744,29,122,151,51,42,40,20,81,445,-33
1629026,Kenrich Williams,1610612760,OKC,31.0,36,24,12,0.667,581.2466666666667,97,190,0.511,35,88,0.398,22,35,0.629,37,89,126,56,30,22,4,38,251,77
203484,Kentavious Caldwell-Pope,1610612763,MEM,32.0,51,20,31,0.392,1087.5583333333334,150,366,0.41,55,174,0.316,73,80,0.913,20,105,125,139,61,43,8,57,428,-114
1631165,Keon Ellis,1610612739,CLE,26.0,47,14,33,0.298,841.06,90,227,0.396,58,159,0.365,21,34,0.618,17,51,68,33,25,53,25,75,259,-170
1642352,Keshad Johnson,1610612748,MIA,24.0,21,10,11,0.476,158.665,23,57,0.404,7,23,0.304,13,17,0.765,15,24,39,2,9,5,4,16,66,37
1642933,Keshon Gilbert,1610612764,WAS,22.0,3,0,3,0.0,48.25,1,4,0.25,0,2,0.0,4,4,1.0,2,3,5,3,6,2,4,3,6,-47
201142,Kevin Durant,1610612745,HOU,37.0,50,30,20,0.6,1834.81,452,894,0.506,116,288,0.403,271,308,0.88,25,242,267,222,161,42,44,101,1291,245
1628989,Kevin Huerter,1610612765,DET,27.0,48,26,22,0.542,1084.745,192,423,0.454,71,232,0.306,41,56,0.732,25,151,176,119,51,38,27,90,496,-8
201567,Kevin Love,1610612762,UTA,37.0,29,9,20,0.31,500.25,65,163,0.399,41,113,0.363,31,37,0.838,48,123,171,50,24,9,8,47,202,-91
1641755,Kevin McCullar Jr.,1610612752,NYK,24.0,16,7,9,0.438,122.49166666666666,13,33,0.394,6,17,0.353,2,5,0.4,9,15,24,19,11,6,0,18,34,-48
1629645,Kevin Porter Jr.,1610612749,MIL,25.0,28,15,13,0.536,943.245,171,382,0.448,40,124,0.323,103,118,0.873,24,122,146,213,90,61,12,60,485,-33
1626172,Kevon Looney,1610612740,NOP,30.0,18,2,16,0.111,250.53666666666666,23,52,0.442,1,9,0.111,5,8,0.625,42,54,96,25,8,6,9,32,52,-59
